mandateId|lastUpdateDate|creditorId|creditorName|creditorAccountNumber|creditorSortCode|creditorIban|creditorBic|debtorName|debtorAccountNumber|debtorSortCode|debtorIban|debtorBic|debtorEmail|debtorPhone|mandateReference|mandateType|frequency|status|signatureDate|effectiveDate|expiryDate|maxAmountPerTransaction|maxAmountPerMonth|maxTransactionsPerMonth|currency|description|schemeType
MND-0000000462|2023-11-15 00:16:41|CRED000272|Virgin Media Payments|45324845|13-24-72|GB54NWBK13247245324845|TSBSIE22|Andrew Smith|01243487|80-06-99|GB51NWBK80069901243487|LOYDGB2L|andrew.smith59@sky.com|+447709167844|REF-VIRG-039753|RECURRING|FORTNIGHTLY|PENDING|2025-08-05|2025-08-17|2026-08-17|2892.35|14461.75|10|EUR|Membership fee|SEPA_CORE
MND-0000000463|2026-02-19 15:29:46|CRED000030|Adobe Systems UK|63637455|55-88-00|GB59NWBK55880063637455|SWINGB22|Ava Wilson|79868042|54-93-87|GB21NWBK54938779868042|TSBSGBMM|ava98@sky.com|+447701100084|REF-ADOB-135248|ONE_OFF|ONE_OFF|SUSPENDED|2025-06-07|2025-07-03|2029-07-03|3343.21|3343.21|1|GBP|TV subscription|BACS
MND-0000000464|2026-07-31 09:23:44|CRED000762|Spotify AB|98035542|77-12-18|GB56NWBK77121898035542|LOYDIEMM|Mohammed Sharma|91614785|32-98-30|GB14NWBK32983091614785|NWBKIE2L|mohammed68@yahoo.co.uk|+447909520717|REF-SPOT-812202|RECURRING|QUARTERLY|ACTIVE|2025-12-15|2025-12-30|2026-12-30|1425.48|2850.96|1|GBP|Monthly subscription|BACS
MND-0000000465|2023-03-07 17:50:47|CRED000147|Gymbox Ltd|22347909|11-80-90|GB91NWBK11809022347909|HSBCIEMM|Oliver Clarke|67323862|18-56-06|GB62NWBK18560667323862|NATWGB22|oliver_clarke@btinternet.com|+447902985840|REF-GYMB-232578|ONE_OFF|ONE_OFF|ACTIVE|2022-02-10|2022-03-11|2025-03-11|2971.44|2971.44|6|GBP|Monthly subscription|SEPA_CORE
MND-0000000466|2024-10-12 07:15:16|CRED000847|HSBC Insurance Services|77540014|40-68-75|GB90NWBK40687577540014|NWBKIEMM|Matilda King|28216866|55-71-29|GB71NWBK55712928216866|TSBSGB2S|matilda.king4@sky.com|+447705210573|REF-HSBC-202873|ONE_OFF|ONE_OFF|ACTIVE|2025-09-27|2025-10-27|2030-10-27|3243.24|16216.20|2|GBP|Energy bill|SEPA_CORE
MND-0000000467|2026-02-19 15:29:46|CRED000430|HBO Max UK|24433061|08-76-05|GB87NWBK08760524433061|MIDLGB2S|Evie Phillips|24934793|10-29-30|GB86NWBK10293024934793|TSBSGB2S|evie_phillips@hotmail.com|+447709685664|REF-HBO-350343|RECURRING|MONTHLY|SUSPENDED|2021-04-21|2021-04-27|2023-04-27|184.18|920.90|10|GBP|Council tax|BACS
MND-0000000468|2025-09-20 17:00:31|CRED000299|Aviva Insurance Ltd|80472064|42-73-38|GB94NWBK42733880472064|SANTIEMM|Christopher Mitchell|99370552|05-51-00|GB92NWBK05510099370552|SWINGBMM|christopher91@hotmail.com|+447704405552|REF-AVIV-667339|RECURRING|QUARTERLY|SUSPENDED|2026-04-20|2026-05-16|2031-05-16|2710.04|10840.16|10|GBP|Energy bill|SEPA_B2B
MND-0000000469|2025-02-12 14:03:58|CRED000577|Ovo Energy Limited|94663417|82-85-27|GB45NWBK82852794663417|BARCGB2L|Laura Patel|36856996|12-18-97|GB97NWBK12189736856996|NATWGBMM|laura68@outlook.com|+447804473331|REF-OVO-364770|ONE_OFF|ONE_OFF|ACTIVE|2024-11-06|2024-11-28|2027-11-28|1068.40|5342.00|4|GBP|Membership fee|SEPA_B2B
MND-0000000470|2026-02-19 15:29:46|CRED000648|Aviva Insurance Ltd|39973493|42-63-56|GB47NWBK42635639973493|MIDLGB21|Amelia Roberts|43145321|59-68-66|GB98NWBK59686643145321|BARCGB22|amelia.roberts@icloud.com|+447906429003|REF-AVIV-992740|RECURRING|QUARTERLY|ACTIVE|2023-01-23|2023-02-20|2024-02-20|4647.77|2906.52|4|GBP|Insurance premium|BACS
MND-0000000471|2026-02-19 15:29:46|CRED000073|Netflix International|48174730|20-10-16|GB16NWBK20101648174730|BARCIE2L|Edward Shaw|79638095|53-79-16|GB72NWBK53791679638095|LOYDIE21|edward431@aol.com|+447900639985|REF-NETF-131464|ONE_OFF|ANNUALLY|ACTIVE|2024-11-11|2024-11-15|2027-11-15|4910.00|19640.00|9|GBP|Insurance premium|SEPA_CORE
MND-0000000472|2023-12-27 12:45:21|CRED000334|Severn Trent Water|01937509|13-40-76|GB73NWBK13407601937509|BARCGBMM|Michael Lee|69926557|60-14-67|GB42NWBK60146769926557|NWBKIE2S|michael.lee@btinternet.com|+447904793103|REF-SEVE-776485|ONE_OFF|ONE_OFF|ACTIVE|2023-07-11|2023-08-09|2028-08-09|2964.14|5928.28|3|EUR|Energy bill|SEPA_CORE
MND-0000000473|2024-10-09 13:13:32|CRED000171|Sky UK Limited|99203758|49-92-73|GB27NWBK49927399203758|LOYDGB2S|Archie Khan|73303451|19-65-11|GB31NWBK19651173303451|BARCGBMM|archie.khan@virginmedia.com|+447900449522|REF-SKY-551601|ONE_OFF|ONE_OFF|ACTIVE|2025-10-25|2025-11-01|2029-11-01|24.50|73.50|8|GBP|Utility bill payment|SEPA_CORE
MND-0000000474|2026-02-19 15:29:46|CRED000996|National Trust Membership|44410910|44-42-57|GB88NWBK44425744410910|HSBCIE21|Joshua White|22699465|40-77-12|GB98NWBK40771222699465|TSBSIE21|joshua.white503@talktalk.net|+447709744124|REF-NATI-706956|ONE_OFF|ONE_OFF|ACTIVE|2020-10-14|2020-10-26|2024-10-26|4766.86|9005.36|9|EUR|Insurance premium|SEPA_CORE
MND-0000000475|2026-02-19 15:29:46|CRED000814|Manchester City Council|91804987|89-30-25|GB35NWBK89302591804987|TSBSGB21|Grace Watson|12816334|59-83-66|GB19NWBK59836612816334|SANTGB2S|gracewatson@sky.com|+447701509942|REF-MANC-156394|ONE_OFF|ANNUALLY|ACTIVE|2023-08-13|2023-08-15|2026-08-15|4531.31|91.30|3|GBP|Monthly subscription|BACS
MND-0000000476|2026-02-19 23:36:03|CRED000797|O2 UK Limited|85763428|48-99-90|GB88NWBK48999085763428|SANTGBMM|Paul O'Connor|36626956|11-41-33|GB13NWBK11413336626956|SWINGB21|paul.o'connor23@gmail.com|+447805725963|REF-OU-764220|ONE_OFF|ONE_OFF|ACTIVE|2023-05-05|2023-05-15|2027-05-15|1489.56|1489.56|1|GBP|Mortgage payment|SEPA_CORE
MND-0000000477|2026-02-19 15:29:46|CRED000061|Direct Line Insurance|40721536|50-98-48|GB71NWBK50984840721536|HSBCGB2L|Poppy Sharma|80084893|89-53-20|GB18NWBK89532080084893|BARCGBMM|poppy272@outlook.com|+447801691612|REF-DIRE-627212|RECURRING|QUARTERLY|SUSPENDED|2025-06-14|2025-06-28|2029-06-28|4172.90|20864.50|6|GBP|Water rates|BACS
MND-0000000478|2025-05-05 01:02:22|CRED000761|British Heart Foundation|46407865|37-85-59|GB48NWBK37855946407865|TSBSGB22|Evie Taylor|24389895|87-01-44|GB56NWBK87014424389895|HSBCGB2L|evie.taylor@icloud.com|+447903188622|REF-BRIT-002319|ONE_OFF|ONE_OFF|ACTIVE|2024-10-12|2024-11-02|2027-11-02|133.78|535.12|1|GBP|Mortgage payment|BACS
MND-0000000479|2024-06-11 06:46:31|CRED000720|Octopus Energy Ltd|67043729|58-23-76|GB23NWBK58237667043729|SWINGB22|Elsie Byrne|54476725|38-91-24|GB39NWBK38912454476725|BARCGB22|elsie.byrne@btinternet.com|+447900511132|REF-OCTO-702787|RECURRING|ANNUALLY|SUSPENDED|2025-07-22|2025-08-01|2030-08-01|994.91|2984.73|7|EUR|Loan repayment|SEPA_CORE
MND-0000000480|2025-12-06 12:45:02|CRED000208|British Gas Services Ltd|62464411|37-50-95|GB37NWBK37509562464411|NWBKIE2L|Daniel Clarke|56521873|11-69-13|GB32NWBK11691356521873|RBOSIE2L|danielclarke@sky.com|+447709905923|REF-BRIT-158407|RECURRING|MONTHLY|ACTIVE|2025-05-14|2025-06-04|2026-06-04|1394.99|6974.95|5|EUR|Rent payment|SEPA_CORE
MND-0000000481|2026-07-08 19:25:01|CRED000605|National Trust Membership|62095504|15-07-34|GB65NWBK15073462095504|RBOSGB22|Muhammad Johnson|83330930|80-03-56|GB97NWBK80035683330930|LOYDGB2S|muhammad.johnson@yahoo.co.uk|+447905431250|REF-NATI-692227|ONE_OFF|ONE_OFF|ACTIVE|2021-02-04|2021-02-11|2025-02-11|3300.83|6601.66|9|GBP|Loan repayment|BACS
MND-0000000482|2026-05-01 23:54:31|CRED000187|Cancer Research UK|07830226|72-45-30|GB72NWBK72453007830226|HSBCGB2S|Grace Morris|00876022|35-11-03|GB21NWBK35110300876022|NATWGB22|grace.morris@btinternet.com|+447802932523|REF-CANC-229707|RECURRING|MONTHLY|ACTIVE|2024-05-23|2024-05-29|2029-05-29|992.53|992.53|6|GBP|Service subscription|SEPA_B2B
MND-0000000483|2026-02-19 15:29:46|CRED000539|Tesco Personal Finance|70069422|83-09-79|GB30NWBK83097970069422|NWBKIE22|Sophia Hill|15931856|01-62-46|GB84NWBK01624615931856|RBOSGB2S|sophia.hill393@aol.com|+447908039160|REF-TESC-594215|ONE_OFF|ANNUALLY|ACTIVE|2026-09-25|2026-10-15|2028-10-15|2758.97|9014.36|4|EUR|Loan repayment|SEPA_CORE
MND-0000000484|2026-02-19 15:29:46|CRED000717|United Utilities Water|53814208|37-90-54|GB26NWBK37905453814208|SWINGB2L|Charlotte Wright|33736731|59-81-25|GB16NWBK59812533736731|TSBSGB22|charlotte.wright@yahoo.co.uk|+447904804810|REF-UNIT-809828|ONE_OFF|ONE_OFF|PENDING|2023-10-02|2023-10-16|2027-10-16|4874.72|7106.76|6|GBP|Amended standing order|SEPA_B2B
MND-0000000485|2025-03-04 21:45:41|CRED000845|BT Payment Services Ltd|86681072|23-01-22|GB42NWBK23012286681072|NATWIE2S|Grace Kelly|59469495|59-35-56|GB16NWBK59355659469495|RBOSGBMM|grace71@sky.com|+447702720953|REF-BTP-168711|ONE_OFF|ONE_OFF|ACTIVE|2025-06-21|2025-07-09|2028-07-09|251.53|251.53|1|GBP|Broadband service|BACS
MND-0000000486|2026-02-19 15:29:46|CRED000529|Audible UK|25946959|58-72-11|GB34NWBK58721125946959|LOYDGB2S|Ethan Taylor|19333158|12-64-55|GB84NWBK12645519333158|BARCGB2L|ethantaylor@sky.com|+447904611124|REF-AUDI-969695|RECURRING|FORTNIGHTLY|ACTIVE|2021-09-09|2021-10-03|2025-10-03|2265.02|11325.10|13|EUR|Service subscription|SEPA_CORE
MND-0000000487|2024-11-06 07:05:49|CRED000266|HSBC Insurance Services|81249184|82-76-28|GB39NWBK82762881249184|MIDLGB2S|Florence Robinson|57731885|33-42-53|GB49NWBK33425357731885|NWBKGB22|florence_robinson@talktalk.net|+447908984877|REF-HSBC-258663|ONE_OFF|ONE_OFF|ACTIVE|2022-07-19|2022-07-23|2026-07-23|743.80|3719.00|5|EUR|Regular savings|SEPA_CORE
MND-0000000488|2023-07-08 18:32:32|CRED000537|BT Payment Services Ltd|28176317|74-60-83|GB69NWBK74608328176317|NATWIE2L|Mia Thomas|67501285|37-77-29|GB95NWBK37772967501285|SWINGB2S|mia.thomas@talktalk.net|+447801980941|REF-BTP-429129|ONE_OFF|ONE_OFF|ACTIVE|2022-10-30|2022-11-16|2024-11-16|2087.47|4174.94|4|GBP|Energy bill|BACS
MND-0000000489|2026-02-19 15:29:46|CRED000678|Gymbox Ltd|49205202|50-58-01|GB60NWBK50580149205202|RBOSGB2L|Freya Thomas|37992959|56-82-70|GB61NWBK56827037992959|TSBSGB22|freya.thomas21@sky.com|+447800857416|REF-GYMB-730000|RECURRING|FORTNIGHTLY|CANCELLED|2024-05-08|2024-06-06|2029-06-06|2902.02|14510.10|11|GBP|Broadband service|SEPA_B2B
MND-0000000490|2024-01-05 01:21:16|CRED000436|Gymbox Ltd|02444019|56-28-98|GB29NWBK56289802444019|HSBCIEMM|Alice Patel|05557070|31-83-93|GB18NWBK31839305557070|SWINGB22|alice.patel49@sky.com|+447804690092|REF-GYMB-806934|ONE_OFF|ONE_OFF|ACTIVE|2026-09-03|2026-09-28|2030-09-28|2724.79|5449.58|6|GBP|Council tax|SEPA_CORE
MND-0000000491|2026-02-19 15:29:46|CRED000895|Ovo Energy Limited|66467405|13-76-80|GB29NWBK13768066467405|BARCGBMM|Daisy Wright|34816211|34-87-35|GB64NWBK34873534816211|LOYDGB22|daisy.wright@yahoo.co.uk|+447808934775|REF-OVO-568991|RECURRING|ANNUALLY|PENDING|2026-06-22|2026-07-17|2029-07-17|3022.68|6045.36|9|GBP|Charity donation|SEPA_CORE
MND-0000000492|2023-02-03 02:39:46|CRED000509|British Gas Services Ltd|45195612|23-86-11|GB61NWBK23861145195612|BARCGB2L|Oliver O'Connor|80424565|42-06-32|GB59NWBK42063280424565|BARCGB22|oliver.o'connor75@talktalk.net|+447803849189|REF-BRIT-892804|RECURRING|FORTNIGHTLY|ACTIVE|2020-02-07|2020-02-24|2023-02-24|4466.49|8932.98|9|GBP|Loan repayment|BACS
MND-0000000493|2026-02-19 15:29:46|CRED000165|Spotify AB|28819152|48-58-88|GB32NWBK48588828819152|SWINGBMM|Willow McCarthy|97882762|01-67-09|GB52NWBK01670997882762|LOYDGB21|willow516@sky.com|+447800437118|REF-SPOT-582125|RECURRING|MONTHLY|SUSPENDED|2022-02-23|2022-02-28|2025-02-28|3456.22|17281.10|5|EUR|Loan repayment|SEPA_CORE
MND-0000000494|2026-02-19 15:29:46|CRED000484|Greenpeace UK|14837713|17-23-81|GB20NWBK17238114837713|SWINGB21|Emily Ali|79950868|45-29-76|GB26NWBK45297679950868|LOYDGBMM|emily38@talktalk.net|+447800777305|REF-GREE-250200|RECURRING|ANNUALLY|PENDING|2024-06-15|2024-07-08|2026-07-08|4252.01|4252.01|4|GBP|Water rates|BACS
MND-0000000495|2023-08-25 13:29:42|CRED000697|Paramount Plus UK|99107345|71-39-44|GB77NWBK71394499107345|RBOSGB2S|William Johnson|64260071|54-51-28|GB77NWBK54512864260071|HSBCIE2S|williamjohnson@outlook.com|+447904277576|REF-PARA-699311|RECURRING|QUARTERLY|SUSPENDED|2021-03-27|2021-03-29|2026-03-29|4219.10|16876.40|4|GBP|Membership fee|SEPA_CORE
MND-0000000496|2023-08-12 20:17:36|CRED000317|Virgin Media Payments|18659764|15-49-08|GB12NWBK15490818659764|HSBCGB2S|Esme Hall|74698713|77-83-57|GB18NWBK77835774698713|SWINIE22|esme.hall71@aol.com|+447903874797|REF-VIRG-022944|RECURRING|QUARTERLY|PENDING|2024-08-08|2024-09-02|2029-09-02|1351.56|6757.80|7|GBP|Insurance premium|SEPA_CORE
MND-0000000497|2026-02-19 15:29:46|CRED000099|Greenpeace UK|42987498|54-85-92|GB10NWBK54859242987498|TSBSGB2S|Jack Wilson|13248441|32-62-22|GB49NWBK32622213248441|SWINGB22|jack33@outlook.com|+447804157578|REF-GREE-013731|ONE_OFF|ONE_OFF|ACTIVE|2023-01-11|2023-02-08|2027-02-08|3329.32|9419.21|4|GBP|Water rates|BACS
MND-0000000498|2026-11-28 01:18:45|CRED000042|London Borough Council|35121831|70-56-73|GB69NWBK70567335121831|SANTGBMM|Andrew Martin|54997545|16-91-29|GB36NWBK16912954997545|LOYDGB2S|andrew_martin@talktalk.net|+447709601235|REF-LOND-741961|ONE_OFF|ONE_OFF|ACTIVE|2020-01-13|2020-01-18|2022-01-18|4642.61|4642.61|4|EUR|Council tax|SEPA_CORE
MND-0000000499|2026-02-19 15:29:46|CRED000909|Disney Plus UK|40426082|71-53-49|GB78NWBK71534940426082|BARCGB22|Muhammad Cook|70744994|18-66-29|GB53NWBK18662970744994|NWBKGBMM|muhammad.cook886@aol.com|+447702702812|REF-DISN-844636|RECURRING|WEEKLY|ACTIVE|2025-12-14|2025-12-19|2028-12-19|1057.20|3171.60|6|GBP|Insurance premium|SEPA_B2B
MND-0000000500|2025-12-11 05:41:18|CRED000088|Kindle Unlimited|78066467|53-68-84|GB37NWBK53688478066467|LOYDGBMM|Noah Wood|87626631|30-51-59|GB67NWBK30515987626631|RBOSGB21|noah45@virginmedia.com|+447807835384|REF-KIND-353063|RECURRING|MONTHLY|ACTIVE|2023-06-23|2023-07-16|2025-07-16|174.01|522.03|6|GBP|Regular savings|BACS
